path_idx,pos_x,pos_y,heading,prediction,ground_truth,gazenet_20240325_combined,new_prediction,gazenet_20240319_01
181336,1.0674866,-0.9382703,0.0015150758602859,-0.8116816282272339,0,-0.936406135559082,-0.936406135559082,-0.7473671436309814
181334,0.9566344,-0.06180288,-2.982311741561716e-06,-2.2155799865722656,0,-2.0761923789978027,-2.0761923789978027,-1.4513863325119019
181355,2.4239357,-0.05938723,0.0042639193126281,-1.5554882287979126,0,-1.4186383485794067,-1.4186383485794067,-1.0871045589447021
181358,2.433328,-1.4228449,-0.0019302667145755,-0.7114428877830505,0,-0.9164204597473145,-0.9164204597473145,-0.7350836396217346
181350,2.0171041,-0.93068165,-0.0010282808672394,-1.0836797952651978,0,-0.9039719104766846,-0.9039719104766846,-0.6288241147994995
181335,0.9922855,-0.43073076,0.0040457253581922,-1.1061792373657229,0,-1.4595105648040771,-1.4595105648040771,-1.137825846672058
181354,1.9949677,-2.936892,0.0055554403514692,-0.5248500108718872,0,-0.4436708092689514,-0.4436708092689514,-0.3056947886943817
181361,2.4697423,-2.9377158,0.0048093915494393,-0.9367056488990784,0,-0.4748334288597107,-0.4748334288597107,-0.8162660598754883
181345,1.4589969,-1.933838,-0.0021798434644644,-1.20588481426239,0,-0.5248624682426453,-0.5248624682426453,-0.7708825469017029
181347,1.5041701,-2.9279194,0.0007736569829677,-0.2909190058708191,0,-0.3594179451465606,-0.3594179451465606,-0.16457059979438782
181349,2.0327668,-0.43485543,0.0014494261115922,-1.2153722047805786,0,-1.835410475730896,-1.835410475730896,-0.8446208834648132
181356,2.468595,-0.42927438,0.0033418954657786,-1.1896722316741943,0,-1.6507985591888428,-1.6507985591888428,-0.9102551937103271
181328,0.5104105,-0.42420024,0.0024600002794321,-1.6744513511657717,0,-0.8231539726257324,-0.8231539726257324,-1.000673770904541
181342,1.4898114,-0.4342188,0.0012498518150358,-1.5987087488174438,0,-1.7497087717056274,-1.7497087717056274,-0.8865519165992737
181344,1.5239406,-1.4341968,-0.0007268848772561,-0.7289896011352539,0,-0.862761378288269,-0.862761378288269,-0.6422288417816162
181366,3.0123644,-1.9353486,0.0025789308960102,-1.6455804109573364,0,-0.9326981902122498,-0.9326981902122498,-1.1736196279525757
181351,2.01283,-1.4368163,0.00218485450362,-0.7337400913238525,0,-0.8896873593330383,-0.8896873593330383,-0.5901882648468018
181353,1.9845989,-2.4319549,-0.0033922975404703,-0.7522076368331909,0,-0.4888263344764709,-0.4888263344764709,-0.44070929288864136
181346,1.4923408,-2.4207253,0.0015680975196028,-0.6798117160797119,0,-0.3366698026657104,-0.3366698026657104,-0.5570101141929626
181321,0.074894026,-0.42430902,-0.001902220791397,-0.2900375425815582,0,-0.3167888224124908,-0.3167888224124908,-0.42483386397361755
181357,2.548752,-1.0766194,0.0019703714740386,-0.8382322192192078,0,-1.2542089223861694,-1.2542089223861694,-0.8790184259414673
181360,2.5161972,-2.4225101,-0.0014907089563926,-1.301099419593811,0,-0.902416467666626,-0.902416467666626,-0.8740559816360474
182752,0.029035185,-0.04237073,-0.0004025652433856,-0.572808027267456,0,-0.4392406642436981,-0.4392406642436981,-0.571694016456604
182757,0.014669851,-2.4396045,0.000686239462067,0.556451320648193,0,-0.0922898724675178,-0.0922898724675178,0.18463829159736633
182754,0.0017856557,-0.9336594,-3.83729181709924e-05,0.102486431598663,0,-0.293033093214035,-0.293033093214035,-0.3806668221950531
182784,-2.0002642,-1.9294516,0.000774680312376,0.296730369329453,0,0.8247637152671814,0.8247637152671814,-0.05455823242664337
182765,-0.49687186,-2.9421494,0.0008229484201112,0.668455243110657,0,0.3975980579853058,0.3975980579853058,0.8736046552658081
182771,-1.0418322,-2.4233148,-0.0022735311383952,0.0297857448458672,0,0.2304769903421402,0.2304769903421402,-0.10517625510692596
182773,-1.4432348,-0.07500268,-0.0048445144604514,2.02685117721558,0,1.6198774576187134,1.6198774576187134,-0.016916081309318542
182762,-0.48378322,-1.422453,0.0017449796038997,0.747229218482971,0,0.9209453463554382,0.9209453463554382,-0.09659405797719955
